ACSSF,2011e5,ma,000,0001,0000102,2716,983
ACSSF,2011e5,ma,000,0001,0000103,2781,1083
ACSSF,2011e5,ma,000,0001,0000104,492,174
ACSSF,2011e5,ma,000,0001,0000105,1792,711
ACSSF,2011e5,ma,000,0001,0000106,276,127
ACSSF,2011e5,ma,000,0001,0000107,742,270
ACSSF,2011e5,ma,000,0001,0000108,2210,1008
ACSSF,2011e5,ma,000,0001,0000109,429,163
ACSSF,2011e5,ma,000,0001,0000110,548,175
ACSSF,2011e5,ma,000,0001,0000111,4320,1813
ACSSF,2011e5,ma,000,0001,0000112,978,429
ACSSF,2011e5,ma,000,0001,0000113,4437,1701
ACSSF,2011e5,ma,000,0001,0000114,5934,2433
ACSSF,2011e5,ma,000,0001,0000115,903,321
ACSSF,2011e5,ma,000,0001,0000116,349,149
ACSSF,2011e5,ma,000,0001,0000117,1449,594
ACSSF,2011e5,ma,000,0001,0000118,422,155
ACSSF,2011e5,ma,000,0001,0000119,3452,1329
ACSSF,2011e5,ma,000,0001,0000120,676,180
ACSSF,2011e5,ma,000,0001,0000121,295,137
ACSSF,2011e5,ma,000,0001,0000122,437,183
ACSSF,2011e5,ma,000,0001,0000123,1257,532
ACSSF,2011e5,ma,000,0001,0000124,2350,822
ACSSF,2011e5,ma,000,0001,0000125,3452,1427
ACSSF,2011e5,ma,000,0001,0000126,468,250
ACSSF,2011e5,ma,000,0001,0000127,336,138
ACSSF,2011e5,ma,000,0001,0000128,2735,1248
ACSSF,2011e5,ma,000,0001,0000129,690,328
ACSSF,2011e5,ma,000,0001,0000130,1751,687
ACSSF,2011e5,ma,000,0001,0000131,876,355
ACSSF,2011e5,ma,000,0001,0000132,416,139
ACSSF,2011e5,ma,000,0001,0000133,539,140
ACSSF,2011e5,ma,000,0001,0000134,361,140
ACSSF,2011e5,ma,000,0001,0000135,414,196
ACSSF,2011e5,ma,000,0001,0000136,320,137
ACSSF,2011e5,ma,000,0001,0000137,283,123
ACSSF,2011e5,ma,000,0001,0000138,294,157
ACSSF,2011e5,ma,000,0001,0000139,459,208
ACSSF,2011e5,ma,000,0001,0000140,486,200
ACSSF,2011e5,ma,000,0001,0000141,313,132
ACSSF,2011e5,ma,000,0001,0000142,417,184
ACSSF,2011e5,ma,000,0001,0000143,371,164
ACSSF,2011e5,ma,000,0001,0000144,1504,634
ACSSF,2011e5,ma,000,0001,0000145,139,77
ACSSF,2011e5,ma,000,0001,0000146,134,106
ACSSF,2011e5,ma,000,0001,0000147,476,206
ACSSF,2011e5,ma,000,0001,0000148,178,86
ACSSF,2011e5,ma,000,0001,0000149,36,24
ACSSF,2011e5,ma,000,0001,0000150,749,334
ACSSF,2011e5,ma,000,0001,0000151,233,107
ACSSF,2011e5,ma,000,0001,0000152,289,117
ACSSF,2011e5,ma,000,0001,0000153,458,209
ACSSF,2011e5,ma,000,0001,0000154,189,109
ACSSF,2011e5,ma,000,0001,0000155,309,128
ACSSF,2011e5,ma,000,0001,0000156,481,225
ACSSF,2011e5,ma,000,0001,0000157,267,106
ACSSF,2011e5,ma,000,0001,0000158,179,95
ACSSF,2011e5,ma,000,0001,0000159,245,122
ACSSF,2011e5,ma,000,0001,0000160,365,163
ACSSF,2011e5,ma,000,0001,0000161,1976,793
ACSSF,2011e5,ma,000,0001,0000162,317,139
ACSSF,2011e5,ma,000,0001,0000163,211,85
ACSSF,2011e5,ma,000,0001,0000164,366,166
ACSSF,2011e5,ma,000,0001,0000165,3841,1673
ACSSF,2011e5,ma,000,0001,0000166,1260,466
ACSSF,2011e5,ma,000,0001,0000167,415,168
ACSSF,2011e5,ma,000,0001,0000168,463,171
ACSSF,2011e5,ma,000,0001,0000169,358,173
ACSSF,2011e5,ma,000,0001,0000170,2497,1020
ACSSF,2011e5,ma,000,0001,0000171,1049,375
ACSSF,2011e5,ma,000,0001,0000172,1623,566
ACSSF,2011e5,ma,000,0001,0000173,525,198
ACSSF,2011e5,ma,000,0001,0000174,211,93
ACSSF,2011e5,ma,000,0001,0000175,845,373
ACSSF,2011e5,ma,000,0001,0000176,377,153
ACSSF,2011e5,ma,000,0001,0000177,559,226
ACSSF,2011e5,ma,000,0001,0000178,10215,4091
ACSSF,2011e5,ma,000,0001,0000179,128,118
ACSSF,2011e5,ma,000,0001,0000180,444,206
ACSSF,2011e5,ma,000,0001,0000181,2955,1088
ACSSF,2011e5,ma,000,0001,0000182,1769,729
ACSSF,2011e5,ma,000,0001,0000183,922,344
ACSSF,2011e5,ma,000,0001,0000184,3306,603
ACSSF,2011e5,ma,000,0001,0000185,915,344
ACSSF,2011e5,ma,000,0001,0000186,302,135
ACSSF,2011e5,ma,000,0001,0000187,294,127
ACSSF,2011e5,ma,000,0001,0000188,982,456
ACSSF,2011e5,ma,000,0001,0000189,263,117
ACSSF,2011e5,ma,000,0001,0000190,376,154
ACSSF,2011e5,ma,000,0001,0000191,398,147
ACSSF,2011e5,ma,000,0001,0000192,269,124
ACSSF,2011e5,ma,000,0001,0000193,329,140
ACSSF,2011e5,ma,000,0001,0000194,98,55
ACSSF,2011e5,ma,000,0001,0000195,2576,922
ACSSF,2011e5,ma,000,0001,0000196,382,163
ACSSF,2011e5,ma,000,0001,0000197,196,98
ACSSF,2011e5,ma,000,0001,0000198,365,147
ACSSF,2011e5,ma,000,0001,0000199,1419,517
ACSSF,2011e5,ma,000,0001,0000200,693,313
ACSSF,2011e5,ma,000,0001,0000201,466,191
ACSSF,2011e5,ma,000,0001,0000202,384,170
ACSSF,2011e5,ma,000,0001,0000203,315,148
ACSSF,2011e5,ma,000,0001,0000204,1805,643
ACSSF,2011e5,ma,000,0001,0000205,2776,1245
ACSSF,2011e5,ma,000,0001,0000206,410,158
ACSSF,2011e5,ma,000,0001,0000207,1012,398
