ACSSF,2011e5,ma,000,0069,0000011,2998,1527,625,0,625,0,0,0,13,40,51,84,9,26,15,23,96,37,27,47,7,90,0,30,30,902,326,576,62,100,110,22,136,9,29,0,0,0,6,0,0,71,0,0,21,10,0,0,1471,439,0,439,0,0,0,0,0,11,15,42,59,0,122,22,64,34,29,7,7,6,0,21,1032,369,663,132,35,118,100,23,45,52,51,40,10,22,0,0,2,4,7,22,0,0,0,28128,33305,48191,10715,23698,36959,10432,28940,34173,49141,10756,24262,36953,10731,15065,18026,45726,9795,12153,32443,6367,15833,11250,51071,3182,16042,22321,4900,23651,22284,39219,7770,23816,47854,4299,36154,.,.,.,36154,37212,.,16879,16986,45417,16391,16000,15833,20063,15729,17500,31296,11295,15597,17105,9375,29311,34503,49590,10856,24543,37210,10894,17007,16272,32012,9318,18038,28683,8663
ACSSF,2011e5,ma,000,0069,0000012,20927,10463,4518,0,4518,0,0,30,43,68,54,286,261,326,180,523,468,389,282,328,294,268,287,242,189,5945,2849,3096,600,526,340,206,199,168,166,62,185,47,148,135,52,73,45,94,0,0,50,0,10464,2990,0,2990,14,11,7,9,107,100,142,295,289,318,447,277,115,264,86,137,37,136,176,23,7474,4337,3137,359,494,393,200,518,184,359,210,13,58,81,12,77,101,48,0,11,19,0,0,32291,40448,52597,13008,26237,40378,12390,33045,41315,53312,13433,26601,40790,12634,25417,28526,41933,10308,22835,34606,11004,22039,25536,42098,8800,21447,33500,6364,32915,37878,51399,6807,30635,40708,14873,2499,2499,.,2499,87625,87625,.,26133,29119,37254,14153,21908,27383,11063,21276,28021,50109,8368,18313,34675,8504,33477,41817,53832,13595,26852,40986,12804,21413,25417,35333,8495,18324,26793,10591
ACSSF,2011e5,ma,000,0069,0000013,71,66,39,0,39,0,0,0,0,0,0,0,0,0,0,17,0,16,0,0,0,0,0,0,6,27,0,27,3,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,34863,41049,51518,16063,30140,48406,13260,34258,39338,51279,16728,30230,49167,13520,50620,51495,51924,15677,30556,.,12277,34583,52663,54728,11111,34333,34917,4688,50679,51000,51000,.,.,.,.,.,.,.,.,.,.,.,6080,4115,.,3490,6402,.,6269,36848,45662,45809,.,35707,.,35815,34269,39890,51541,16756,30258,49239,13520,25893,25882,35391,3594,25938,.,.
ACSSF,2011e5,ma,000,0069,0000014,82021,39124,16732,0,16732,29,25,78,182,333,551,504,1021,981,999,1696,1536,2117,1549,1040,961,1299,701,698,432,22392,10508,11884,1543,1412,1268,1009,1389,1208,719,470,504,310,499,491,372,117,101,167,138,0,63,104,42897,14082,0,14082,0,61,186,279,515,578,864,980,1517,901,2127,1694,949,798,523,488,625,344,404,249,28815,15664,13151,1837,1555,1538,1515,1556,897,740,717,665,417,580,357,224,139,86,154,50,49,57,18,37156,45434,60146,12286,30331,45548,12971,40646,50619,64847,12526,32311,49053,13740,27500,30440,41319,10494,25130,37233,11273,26953,21375,42321,11563,32847,39957,12273,38597,48217,55996,10978,32300,41239,11344,33125,34023,.,34023,11277,.,11064,21969,25710,35499,12223,18965,26362,9764,22038,22722,40120,10010,21377,38393,10949,41585,51633,66254,12902,33297,50371,14030,21613,24566,35928,11278,19703,27363,10210
ACSSF,2011e5,ma,000,0069,0000015,1441,758,369,0,369,7,0,0,0,0,0,3,0,0,14,48,108,54,35,43,18,4,6,5,24,389,231,158,49,26,20,14,19,16,0,0,9,0,0,5,0,0,0,0,0,0,0,0,683,290,0,290,0,0,0,0,0,39,0,0,69,0,3,51,11,22,32,4,43,9,5,2,393,186,207,82,20,0,14,0,16,8,12,0,42,9,0,0,1,0,0,0,3,0,0,30595,36684,46280,11678,25585,38520,11557,30871,37066,46381,11732,25806,38586,11719,36964,46638,65893,6528,33911,34948,14554,2499,2499,33125,2499,2499,.,2499,20000,26842,53750,18462,10800,36111,4097,.,.,.,.,.,.,.,19050,24643,31047,6184,12841,41313,6094,26613,27632,29356,21250,26023,40250,11250,30860,37188,46678,11801,25876,38673,11747,26587,31119,35363,5500,22083,34167,7768
ACSSF,2011e5,ma,000,0069,0000016,62237,28411,8829,0,8829,0,27,101,46,164,189,391,415,713,403,937,1083,991,1009,405,450,557,324,237,387,19582,12362,7220,1799,968,1000,555,485,434,312,307,285,209,264,151,95,52,134,28,70,0,12,60,33826,8180,0,8180,0,35,163,64,58,292,516,477,610,415,869,1127,1097,778,325,307,469,330,101,147,25646,16659,8987,1507,1061,831,925,1002,610,820,793,203,162,358,212,126,46,39,57,92,62,56,25,31305,37640,51060,10336,26401,39029,11632,33593,40997,52831,10927,28220,40249,12098,25087,28490,40675,8049,22340,33128,11382,19781,12083,37566,8659,22696,24893,7382,25549,27778,40205,12870,20917,39583,7057,2499,.,.,.,2499,.,2499,18652,20894,32344,7998,17295,30565,9864,21511,22905,35589,12648,19666,35865,8359,34782,42359,54065,11323,28786,40910,12151,20360,22083,34572,7108,18877,32232,10423
ACSSF,2011e5,ma,000,0069,0000017,5486,2541,1065,0,1065,0,0,6,79,0,27,0,58,80,29,78,153,125,25,0,93,130,105,52,25,1476,613,863,260,208,193,54,36,10,0,0,0,0,40,1,0,0,0,35,0,0,26,0,2945,543,0,543,0,10,0,0,0,14,0,13,20,44,29,47,31,49,11,32,180,13,44,6,2402,712,1690,419,415,198,145,60,125,97,11,52,54,4,0,15,0,22,18,38,0,17,0,25296,32298,53940,6692,19101,43952,6168,27168,34717,54378,6783,21389,43941,6694,6091,7545,55818,3853,5606,46033,4508,28125,23750,60694,14018,40500,21250,41167,11198,16161,43173,7048,9456,47375,3960,2499,.,.,.,2499,.,2499,10170,32159,33936,7963,6061,50284,5208,6007,15054,53583,4416,4266,34375,2609,27672,35313,54818,6947,21796,43849,6798,12435,21031,35546,4561,8784,50337,5139
ACSSF,2011e5,ma,000,0069,0000018,69090,34392,17172,0,17172,43,32,36,87,270,528,409,782,1293,508,1857,2042,1428,1456,666,1068,1448,670,1009,1540,17220,6319,10901,1418,1161,915,1057,943,573,824,692,575,183,371,404,320,488,115,208,176,62,163,253,34698,11154,7,11147,0,18,127,30,64,498,415,572,966,585,1136,999,1075,995,599,403,739,662,707,557,23544,11729,11815,2359,1560,876,898,1272,654,634,443,580,280,552,542,239,239,109,154,149,129,62,84,41387,50383,67037,14197,34337,52080,13844,43492,52851,70248,14115,35962,53709,14689,27049,30194,40909,10860,25509,40519,9715,27093,30670,47500,17107,26313,32656,13750,42201,51828,72531,17739,34946,51961,11318,32794,29063,.,29063,33456,115216,15966,22600,26073,33427,12608,20638,28573,9804,26105,28591,45078,11765,22335,39390,6702,44378,53859,71492,14110,36505,54155,14882,25388,28751,37352,12385,21716,35649,10422
ACSSF,2011e5,ma,000,0069,0000019,548,506,366,0,366,0,0,0,0,0,297,0,0,0,0,38,0,0,0,0,0,0,31,0,0,140,34,106,11,0,0,4,0,0,0,9,0,0,0,0,82,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,29,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41383,48192,55745,25426,36505,46709,20340,41381,47670,60750,25353,36968,46203,21289,40577,50864,51476,28750,31610,31993,16842,.,.,.,.,.,.,.,22500,58333,.,34792,6875,42750,5469,.,.,.,.,.,.,.,2499,.,.,.,2499,.,2499,60617,4231,.,.,60895,61327,3553,43624,51743,72500,22318,36968,46203,21289,14306,14360,14040,35884,2499,.,2499
ACSSF,2011e5,ma,000,0069,0000020,15431,7397,3654,0,3654,0,0,0,40,62,0,33,109,168,47,207,171,338,347,198,308,307,191,379,749,3743,2032,1711,285,168,311,78,178,160,143,96,36,15,65,16,9,21,0,27,33,14,45,11,8034,2926,0,2926,0,0,8,9,26,70,10,69,17,104,223,365,212,306,121,251,350,169,273,343,5108,2091,3017,810,339,204,66,227,295,40,51,209,65,144,57,41,40,71,68,148,24,36,82,44244,53887,71153,13943,36915,53641,13773,46037,56444,74450,14137,38046,54866,14515,32244,34204,45865,12838,31287,45879,11369,38158,44611,51375,5660,21250,53636,19236,41072,50860,67017,15907,35227,49082,11751,205833,.,.,.,.,.,.,30295,36352,45648,10757,27185,33631,10997,25269,36289,56750,7609,13750,44646,4091,46231,56707,74666,14336,38160,54910,14632,32948,37848,51129,10190,29832,46618,10986
